name,ne_ID,rating,num_of_rating,price,about,feat_labels,feat_values
"Anker Soundcore Life Q10 Wireless Bluetooth Headphones, Over Ear and Foldable, Hi-Res Certified Sound, 60-Hour Playtime and Fast USB-C Charging, Deep Bass, Aux Input",9SIACCUC7G6878,91%,"1,697",$44.99," Life Q10 Hi-Res certification is a guarantee that Life Q10 will play audio with all the detail and depth that the artist intended. Paired with powerful Bass Up technology and extended playtime, you get an unbeatable listening experience for an unbelievable price. Key Features: Hi-Res: Certification that guarantees playback of superior audio-quality, with an expanded frequency range and incredible detail. Bass Up: Exclusive technology conducts real-time analysis and enhancement of your audio's bass frequencies to add powerful sonic punch. 60-Hour Playtime: Uses Anker power to push battery life to new limits. Listen for 2 hours a day for upto a month on a single charge. Fast USB-C Charging: Charge for 5 minutes via the USB-C port and listen for 5 hours. Extra Comfort: Memory foam ear cups with enhanced maneuverability sit gently but securely over your ears. Foldable Design: Fits easily into your bag for effortless transport. AUX Input: Get infinite playtime via a 3.5 mm AUX cable if battery is running low. Hands-Free Calls: Take and make calls without hassle via the built-in microphone. Bluetooth 5: A super strong and stable wireless connection with a range of up to 50 ft. Specifications: Input: DC 5V = 0.65A Recharge Time: 2H Playtime: 60H Impedance: 16Ω Driver (Full Range): 2 × 40 mm Frequency Response: 16 Hz - 40 kHz Range: 15 m / 49.21 ft What’ s In The Box: Soundcore Life Q10 USB-C Cable 3.5 mm AUX Cable 18-Month Warranty  ","['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Connector ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Date First Available ']","['Anker', 'Soundcore', 'Life Q10', 'Over the Ear', 'Black', '40mm', '3.5mm audio port', 'Binaural', 'Uplink noise reduction for calls', 'Bluetooth', 'Up to 60-Hour Playtime', 'Universal', 'Wireless, Hi-Res Audio, BassUp Technology, Foldable, Volume-Control, 60-Hour playtime, Fast-charging, Lightweight', 'October 12, 2020']"
"Anker Soundcore Spirit 2 Bluetooth Headphones, Deep Bass, IP67 Waterproof, Dustproof, Sweatproof, AirWings for Secure Fit, 14H Playtime, Wireless Earbuds for Gym, Running, Workout",9SIACCUC288905,91%,"1,697",29.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Ear Coupling ', 'Wireless Type ', 'Operating Time ', 'Date First Available ']","['Soundcore', 'Spirit', 'Spirit 2', 'Behind the Neck', 'Canal', 'Bluetooth', '14 Hours', 'September 21, 2020']"
Oneodio A71D Wired Gaming Headset Gamer 3.5mm Over-Ear Stereo Gaming Headphones With Detachable Microphone For PC/Computer/PS4/Xbox One/Phone,9SIAHXTBZU8276,69%,74,29.99,"3.5mm cable &  Wired music modeThere are gold-plated 3.5mm plugs on end of the audio cable, just simply plug in. Perfect for phones, computer, laptop, PS4,Xbox One and more.Custom audio cable with volume controlTake full control of your gaming experience with the OneOdio Headset, you’ll enjoy exciting in-game sound effects at their best on your home.Perfect for smooth call and get easy communication on your office or conference.SpecificationsModel name:A71DSpeaker: 40mmFrequency Response: 20-20KHzImpedance: 32 OhmsSensitivity: 110dB ± 3dBSound-insulating Film: PETPlug Type: 3.5mmCable 1: Detachable boom micCable 2: 2m cable with 3.5mm jackCable 3: Dual 3.5mm 'Y' extension cable","['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Compatibility ', 'Option ', 'Date First Available ']","['OneOdio', 'Wired Gaming Headset', 'A71D', 'Over the Ear', 'Black/Grey', '40mm', '20Hz-20KHz', '32 ohms', '110 dB/mW', '3.5mm', 'Universal', 'Over-Ear Wired', 'September 01, 2020']"
Maxell Black HP-100 3.5mm Connector Supra-aural Lightweight Stereo Headphones,9SIAPT0BS04811,0%,1,6.21,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Wireless Type ', 'Features ', 'Date First Available ']","['Maxell', 'HP-100', 'Headphone', 'Black', '90 dB/mW', '3.5mm', 'Supra-aural', 'No', 'Open-air headphonesIdeal for all portable stereos, boom boxes and cassette playersAdjustable headband', 'July 31, 2020']"
Apple AirPods Pro,9SIAN02B789058,53%,34,228.95,"Active Noise cancellation for immersive sound Transparency mode for hearing and connecting with the world around you Three sizes of soft, tapered silicone tips for a customisable fit Sweat and water resistant Adaptive EQ automatically tunes music to the shape of your ear Easy setup for all your Apple devices Quick access to Siri by saying “Hey Siri” The wireless charging case delivers more than 24 hours of battery life","['Brand ', 'Model ', 'Type ', 'Color ', 'Ear Coupling ', 'Cord Length ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Date First Available ']","['Apple', 'AirPod Pro (2020)', 'In-Ear', 'Icy White', 'Canal', '3.0 feet  - 5.0 feet', 'Active', 'Bluetooth', 'Universal', 'March 19, 2020']"
Apple AirPods with Wireless Charging Case (2nd Generation),9SIABMT9486938,86%,979,$170.15,,"['Brand ', 'Type ', 'Color ', 'Compatibility ', 'Date First Available ']","['Apple', 'In-Ear', 'Aqua/White', 'Universal', 'April 01, 2019']"
"Jabra Move Style Edition, Gold Wireless Bluetooth Music Headphones",9SIAFWT8PX3905,89%,964,99.99,,"['Brand ', 'Type ', 'Color ', 'Connector ', 'Ear Coupling ', 'Weight ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Package Contents ', 'Option ', 'Date First Available ']","['Jabra', 'Headset', 'Gold Beige', '3.5mm', 'Binaural', '5.59 oz.', 'Bluetooth', '14.0 (h)', 'Universal', 'With the Jabra Move, your music goes where you do. With superior audio quality and reliable Bluetooth connection, there’s no need to be tied down; experience unrivaled wireless sound, with nothing holding you back.”', '3.5 mm cable, Headset, User documents, USB cable', 'Bluetooth', 'January 16, 2019']"
Google Pixel Buds 120mAh Battery Bluetooth Wireless Headphones - Just Black,9SIABPX6R53116,90%,522,82.95,"Less wires. More helpful.Google Pixel Buds are headphones that deliver brilliant sound without letting wires get in the way. With one–touch control of your music and instant access to your Google Assistant, they’re more than just headphones.Talk to more people in more places with Google Translate.Experience real–time translation when you pair your Pixel Buds with your Google Pixel phone. They’re like having your own personal translator, everywhere you go. Just touch and hold the right ear bud and tell the Google Assistant what language you need translated. It works with 40 different languages supported by Google Translate.Amazing audio, tangle-free.Enjoy high–quality audio with crystal clarity and booming bass, all in a compact, comfortable package. With no wires needed to connect them to your phone, you’re freed up to do anything. Listen to your favorite music, podcasts, videos and more – with wireless headphones that deliver stellar sound.Intuitive one–touch control.Control your music, answer phone calls and adjust the volume with the touch of a finger. You don’t have to reach for your phone to listen to what you love.Always ready to help.Quickly access the Google Assistant to get answers, control your music, send messages and more – using only your voice. Simply touch and hold the right ear bud and your Google Assistant is ready to help.Listen all day and all night.Google Pixel Buds provide up to 5 hours of listening time with just one charge.‡ And Pixel Bud’s charging case holds multiple charges, so you can get up to 24 hours of listening time for when you’re on the go.","['Brand ', 'Series ', 'Type ', 'Color ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['Google', 'Google Pixel Buds', 'Wireless', 'Black', 'Bluetooth', 'N/A', 'N/A', 'December 03, 2018']"
Monster IBeats Headphones With ControlTalk - Black,9SIAPV1BYT0531, , ,30.99,"Features· Signature Monster sound and iconic Monster style in sleek, compact design· Solid metal housing resists vibrations for purest sound without sonic side effects· ControlTalk on-cable mic for convenient hands-free calling with iPhones and smartphones· ControlTalk track seeking features type touching your iPod or music phoneSpecially Designed for iPad, iPhone, and iPodAdvanced engineering reproduces high resolution sound from your iPad, iPhone, or iPod for a listening experience other buds are unequipped to deliver.Extended Full Range Sound from Compact ln-Ear HeadphonesExclusive driver design pumps out the deepest bass, soaring highs, and ultra-clear midrange so you can stop hearing the music and start listening to it.Ultra-Lightweight Yet Super ToughLightweight for listening while exercising or when you're on the go. Hard chrome earphone finishes for rugged durability and everlasting shine.Solid Metal Housing for the Purest Sound PossiblePrecision-machined single-billet metal housing prevents vibrations and unwelcome sonic artifacts from tainting your listening experience.Built-in Mic for Hands-Free Calls and Online ChatsControlTalk's built-in mic lets you talk hands-free on your iPhone or music phone. It even works with online voice or video chats on iPad, iPhone or iPod touch.Control iPhone and iPod the Easy WayControlTalk gives you on-cable playback control of your iPad, iPhone or iPod, including pause, next track and volume.What's in the box:· Headphones· 5 pairs of standard Monster designed ear-tips· 2 pairs of different sized triple layer ""Airlocks""· Carrying case","['Brand ', 'Model ', 'Type ', 'Color ', 'Date First Available ']","['Monster', 'Monster iBeats', 'In-Ear', 'Black', 'August 27, 2020']"
Nixeus Black ER-BKSL14 3.5mm Connector Earbud Earphones,9SIA0ZW50K5661,93%,228,19.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Features ', 'Package Contents ', 'Date First Available ']","['Nixeus', 'ER-BKSL14', 'In-Ear', 'Black', '13mm', '3.5mm', 'Earbud', ""3.94'"", '13mm  Neodymium Drivers: Larger Neodymium magnets produces premium sound quality for the full audio range (lows, mids, and highs)Audio/Microphone Splitter Cable: For compatibility with PC and MacFull Range Audio: Crisp and clean sound that highlights the full range of musicNixeus In-Ear Isolation Earphone: Keeps sound isolated to ears with a comfortable fitIn-Line Mic with Volume Control: Compatible with smart phones, tablets and PC3 Sets of Interchangeable Ear buds: Find the fit that’s right for youPremium Hard Shell Carrying Case: Offers protection,  stylish, and portable storageLimited Lifetime Warranty by Nixeus (With Registration)', 'AccessoriesAudio/Microphone Splitter Cable for PC Compatibility3 Pairs of Earbud Sizes (S, M, L)Premium Hard Shell Carrying Case', 'October 27, 2016']"
Sennheiser MX 375 In-ear Headphones Symmetrical Earphone Dynamic Sound - Black,9SIA4RE8B14395,81%,"12,047",27.74,"Sennheiser MX 375 In-ear Headphones Earphone Dynamic Sound - Black  Speaker unit: -Type: open  Cable: -Length: 1.2 m - Shape: Symmetrical  Plug: - Shape: Straight - Diameter: 3.5 mm  Standard: - Sensitivity: 122 dB - Resistance: 32 O - Frequency range: 18 ~ 22, 000 Hz - Includes: 1 pair of ear cotton, 1x Pouch","['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Compatibility ', 'Features ', 'Option ', 'Date First Available ']","['Sennheiser', 'MX375', 'Earbud', 'Black', '18Hz-22KHz', '32 ohms', '122dB S.P.L. at 1KHz', '3.5mm', 'Earbud', '3.94 feet', 'N/A', 'High-performance dynamic driver systems for a powerful bass-driven stereo soundOutstanding wearing comfort on the goOptimised for CD, MP3 players and portable gaming systemsSymmetrical cable', 'In-Ear-Black', 'October 12, 2018']"
"JBL LIVE 500BT With Google, Alexa Voice Bluetooth Over-Ear Headphones - Green",9SIA1CZ9PM2969,86%,"2,151",$149.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Weight ', 'Operating Time ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'LIVE 500BT', 'JBLLIVE500BTGRNAM', 'Over the Ear', 'Green', '50mm', '18Hz-20KHz', '32 ohms', 'Maximum input power: 15mW', 'Driver sensitivity at 1kHz/1mW: 108dB', 'Yes', '0.51 lb.', 'Charging time: 2hrs from emptyMusic playtime with BT on: Up to 30 hours', 'JBL Signature SoundGet help from your voice assistantAmbient Aware and TalkThru Technology30 Hours Battery Life | 2 Hours Recharging Time15 minutes charging for 2 hours playtimeHands-free callsMulti-Point ConnectionMy JBL Headphones AppComfort-fit fabric headbandDetachable cable with remote & microphoneTechnical specifications:Bluetooth version: V4.2Bluetooth transmitted power: 0-4dbmBluetooth transmitted modulation: GFSK, p/4DQPSK, 8DPSKBluetooth frequency: 2.402GHz–2.48GHzBluetooth profiles: A2DP V1.3, AVRCP V1.5, HFP V1.6Battery type: Polymer Li-ion Battery (3.7V DC, 700mAh)', '1 x LIVE500BT1 x Aux Cable1 x Charging Cable1 x Warranty/Warning1 x QSG/Safety Sheet', 'July 31, 2019']"
"Samson SR860 Over-Ear Professional Semi-Open Studio Reference Small Headphones Headset - for Mobile Music Mixing, Monitoring, Recording & Listening - Large 50mm Neodymium Drivers Noise Cancelling",9SIAGX3B2W9111,95%,21,49.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Compatibility ', 'Date First Available ']","['Samson', 'Samson SR860', 'Samson SR860', 'Audio/Video', 'N/A', 'February 13, 2020']"
JBL JR300RED Kids On-Ear Headphones - Red,9SIA1CZ7129076,86%,"2,151",19.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Weight ', 'Features ', 'Date First Available ']","['JBL', 'JR300', 'JBLJR300REDAM', 'On-Ear', 'Red', '20Hz-20KHz', '32 ohms', '85 dB/mW', '3.5mm audio jack', '1.0m flat cable', '0.24 lb.', 'JBL Safe Sound (<85dB)Designed for kidsComfort fitUltra-portableMake it yours - Stickers set', 'October 11, 2018']"
"COWIN E9 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone/Aptx, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Black",9SIAHP2A8G2781,85%,233,169.99,"Headphones on. World off. Cowin E9 wireless headphones are engineered to sound better, be more comfortable and easier to take with you. Put them on, and suddenly everything changes. Your music is deep, powerful and immersive, and so quiet that every note sounds clearer. Even air travel becomes enjoyable, as engine roar gently fades away. No matter how noisy the world is, it's just you and your music-or simply peace and quiet. Key Features - Better by design. E9 Headphones are lightweight with pillowy-like softness on the headband and protein ear cushions, while the foldable design is designed for saving your travel bag space, perfect for travel.- ANC minus the noise. Advanced active noise cancelling technology quells airplane cabin noise, city traffic or a busy office. So you can focus more on what matters-your music, movies, and videos. - Frequent flyer's delight. Fly once with Cowin Bluetooth over-ear headphones, and chances are you'll never fly without them again. They reduce airplane roar to a whisper. It is made for a happy quiet fly. - True-to-life sound. Precise guitars. Clear vocals. Clean bass and crisp percussion. Discover sound quality that brings out the best in your music-including subtle details you may never have noticed. Guaranteed by COWIN proprietary high quality 40mm large-aperture drivers.Specifications Wireless: Bluetooth 5.0Transmission distance: >15mFrequency: 20Hz-20kHzNoise reduction depth: -33dBS/N: 100dBDistortion: =1%Charging time: 4 hoursLife time: 30hPower supply: Lithium battery or Micro USB cableAudio source: iPhone, iPad, Samsung, Blackberry, Nexus, Smartphone, Computer, PC, Notebook, MP4, MP3, etcFunction spec: Bluetooth 5.0, aptX, aptX HD, aptX Low Latency, Microphone, AUX, Active Noise Cancelling What's in the box Cowin E9 Active Noise Cancelling Bluetooth Headphone Headphone case Micro USB Cable 3.5 mm Audio Cable User Guide","['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Date First Available ']","['COWIN', 'COWIN E9', 'COWIN E9', 'Over the Ear', 'Black', '3.5mm/ USB', 'Supra-aural', '< 3.0 feet', 'Active', 'Bluetooth', '30 Hours Playtime', 'Universal', 'Noise Cancellation, Bluetooth 5.0, Foldable, CVC HD Calls, APTX, Wireless, Built-in Microphones, Comfortable Over-ear, Hi-Fi stereo, Deep Bass, Lightweight, 30 Hours Playtime, Travel on the plane', 'October 16, 2019']"
