name,ne_ID,rating,num_of_rating,price,about,feat_labels,feat_values
Beyerdynamic Aventho (717851) Wireless Mobile Bluetooth Headphones with Sound Personalization (Brown),9SIAJ1G88D4009, , ,449.95,,"['Brand ', 'Model ', 'Part ', 'Type ', 'Color ', 'Frequency Response ', 'Input Impedance ', 'Ear Coupling ', 'Wireless Type ', 'Operating Time ', 'Date First Available ']","['Beyerdynamic', 'Aventho Wireless', '717851', 'On-Ear', 'Brown', '10Hz-40KHz', '32 ohms', 'Supra-aural', 'Bluetooth', 'More than 30 hours', 'October 25, 2018']"
Silicone protective sleeve,9SIANEHBT19859,83%,12,5.00,"2020 latest Hot Bluetooth Wireless Earbuds Easy operation: For iPhone: Open the charging case, the Earbuds will turn on automatically. After waiting for 3 seconds for the Earbuds to pair, the IOS system device will be inserted into the pairing window. Just select the connection. For other system devices (like Android phone): When pairing with other system devices, open the phone or other device Bluetooth settings; Open the top cover of the charging box and hold the button on the back of the charging case for 3 seconds; Search for the Bluetooth name ""Airpods"", clich to connect to bluetooth *Once paired, once turned on, the Bluetooth earbuds will automatically connect to your mobile device. * Audio automatically plays as soon as you put them in your ears and pauses when you take them out. Note: You will hear a tone before the music plays automatically Product List: Wireless Charge Case x 1 Bluetooth headphone x 2 Charging cable x1 User manual x1 We provide 5x24 customer service: if you have any questions about the use process, please contact us by email. Support 7 days unconditional return.","['Type ', 'Color ', 'Ear Coupling ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['Wireless', 'Black', 'Earbud', 'Bluetooth', 'Universal', 'In-Ear Wired', 'July 01, 2020']"
Fuji Labs Sonique 2nd Gen SQ306 High-Grade Pure Beryllium Professional In-Ear Headphones with In-line Mic,9SIAA1G3NU8594,87%,191,49.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Microphone Sensitivity ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-PSQWBS306BL', 'In-Ear', 'Blue', '10mm', '10Hz-24KHz', '16 ohms', 'Max.Input Power: 10 mW', '95 dB+/-3dB', '3.5mm', '4.5 ft.', '-38 dB +/- 3dB', 'The pure Beryllium-4 drivers within the earphones introduce a revolutionary concept, allowing for ultra-fast response times - as never seen before! Harnessing the strength and speed advantages of Beryllium, SQ306 earphones reproduce dynamic sounds with clear, punchy bass, full treble, and clear vocals. The Fuji Labs SQ306 drivers utilize the lightest but hardest of all metallic elements to create the very first Pure Beryllium driver earphone. Our in-house design team revolutionized the extraction process to obtain the purest stable form of Beryllium. Following acquisition, we implemented a vacuum-coating method to apply the Beryllium, resulting in a thickness of only 2 micrometers. The Beryllium driver fully translates the light, sturdy, and flexible properties of the metal to make for a wider and smoother frequency response, so high treble from 10 KHz to 20 KHz are crisp. In addition, the Beryllium driver enhances the bass region so that it is clean, tight, and non-interfering to the higher frequency regions.  The Fuji Labs Sonique earphones feature high-grade silicone ear-tips in many configurations, including our premium drill model and multiple sizes. Interchange the silicone tips to find your best fit. High-grade silicone enhances noise-isolation, making for an immersive listening experience.Directivity: Omni-directionalMax Input Sound Level: 106dB S.P.L S.P.LCord Length: 54 inchesWarranty: 1 Year Limited Warranty.Connector Specification: 3.5mm 4-pole stereo / iPhone compatible plugIncluded Accessories: 3 pairs of single flange ear-tips', 'December 23, 2015']"
Fuji Labs Sonique 2nd Gen SQ306 High-Grade Pure Beryllium Professional In-Ear Headphones with In-line Mic,9SIAA1G3NU8603,87%,191,49.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Microphone Sensitivity ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-PSQWBS306RE', 'In-Ear', 'Red', '10mm', '10Hz-24KHz', '16 ohms', 'Max.Input Power: 10 mW', '95 dB+/-3dB', '3.5mm', '4.5 ft.', '-38 dB +/- 3dB', 'The pure Beryllium-4 drivers within the earphones introduce a revolutionary concept, allowing for ultra-fast response times - as never seen before! Harnessing the strength and speed advantages of Beryllium, SQ306 earphones reproduce dynamic sounds with clear, punchy bass, full treble, and clear vocals. The Fuji Labs SQ306 drivers utilize the lightest but hardest of all metallic elements to create the very first Pure Beryllium driver earphone. Our in-house design team revolutionized the extraction process to obtain the purest stable form of Beryllium. Following acquisition, we implemented a vacuum-coating method to apply the Beryllium, resulting in a thickness of only 2 micrometers. The Beryllium driver fully translates the light, sturdy, and flexible properties of the metal to make for a wider and smoother frequency response, so high treble from 10 KHz to 20 KHz are crisp. In addition, the Beryllium driver enhances the bass region so that it is clean, tight, and non-interfering to the higher frequency regions.  The Fuji Labs Sonique earphones feature high-grade silicone ear-tips in many configurations, including our premium drill model and multiple sizes. Interchange the silicone tips to find your best fit. High-grade silicone enhances noise-isolation, making for an immersive listening experience.Directivity: Omni-directionalMax Input Sound Level: 106dB S.P.L S.P.LCord Length: 54 inchesWarranty: 1 Year Limited Warranty.Connector Specification: 3.5mm 4-pole stereo / iPhone compatible plugIncluded Accessories: 3 pairs of single flange ear-tips', 'December 23, 2015']"
Sennheiser Silver RS 120 3.5mm/ 6.3mm Connector Supra-aural Wireless RF Hi-fi Headphone,9SIA47JB0E0514,76%,633,123.49,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Signal to Noise Ratio(SNR) ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Weight ', 'Wireless Type ', 'Operating Time ', 'Distance ', 'Features ', 'Date First Available ']","['Sennheiser', 'RS 120', 'Wireless', 'Silver', '22Hz-19.5KHz', '<0.7%', '24 ohms', '> 65 dBA', 'Receiver: 2 AAA cells  Transmitter: 9 V DC', '106 dB (SPL)', '3.5mm/ 6.3mm', 'Supra-aural', 'Receiver: 8.1 oz. (230 g) (incl. batteries)Transmitter: 7.1 oz. (200 g)', 'RF', '20 h', 'Up to 328 ft. (100 m)', 'Modulation: FM StereoRF Frequency Range: 926-928 MHz, selectableTransducer principle: Dynamic, openWireless freedom and stereo sound with reception through walls and ceilings up to 328 feetSimple, built-in rechargingDetailed, warm sound reproduction with strong bass responseOpen-Air design for hi-fidelity audio reproductionVolume, on/off and tuning control located on the headphoneVery lightweight headphones are comfortable to wear for long periods of timeReplaceable earpads for long service lifeCharging stand also stores the headphones when not in useTransmitter can be wall-mountedSupports the use of multiple headphones receiving the RF signal from one transmitter (use HDR 120)Delivery includes transmitter, power cable, audio cable and headphonesConnects to RCA jacks (red and white outputs), 1/8"" and 1/4"" headphone sockets (anything with a headphone jack including laptop and desktop computers!)3 selectable transmit-channels for avoiding interference and/or using more than 1 transmitter in a room', 'February 10, 2020']"
Sennheiser HD280 Pro Around the Ear DJ Headphones,9SIA4REB7U6035,81%,"12,045",148.49,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Compatibility ', 'Features ', 'Package Contents ', 'Option ', 'Date First Available ']","['Sennheiser', 'HD 280 PRO', 'Stereo / DJ', 'Black', '8Hz-25KHz', '<0.1%', '64 ohms (nominal)', '102 dB (SPL)', '3.5mm/ 6.3mm', 'Circumaural', '3.3 - 9.8 feet Coiled', '7.80 oz. w/o cable', 'Universal', 'Dynamic, Noise Isolating, Around-the-earLightweight and comfortable, ergonomic designExtended frequency response, natural sound reproductionLightweight and comfortable, ergonomic designClosed, dynamic stereo headphonesAccurate, linear sound reproduction for critical monitoring applicationsOptimum impedance ensures universal compatibilitySpace saving design features collapsible, rotating earcupsUp to 32 dB of ambient noise attenuationNeodymium magnets for high maximum SPLSingle-sided, coiled cable with 3.5 mm mini jack with locking 1/4"" adapterRugged construction with user-replaceable partsContact pressure: 6 NLoad rating: 500 mW', '1 pair of HD 280 PRO headphone1 screw-type adapter to 1/4""', 'Old', 'April 21, 2020']"
Beyerdynamic DT 880 Premium 250 Ohm (481793) Hi-Fi Headphones (Semi-open),9SIAC4Z5240430,88%,"1,872",199.00,,"['Brand ', 'Model ', 'Part ', 'Type ', 'Color ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Features ', 'Package Contents ', 'Date First Available ']","['Beyerdynamic', 'DT 880 Premium 250 Ohm', '481793', 'Over the Ear', 'Silver', '5Hz-35KHz', '32 ohms / 250 ohms / 600 ohms', 'Power handling capacity: 100 mW', 'Gold-plated 1/8"" mini stereo jack plug (3.5 mm) and 1/4"" adapter (6.35 mm)', 'Circumaural', '9.84 ft.', 'Weight without cable: 0.13 lb.', 'Circumaural, premium headphones for music enjoyment at homeNeutral highs and bass tones and excellent spatial reproductionOptimum wearing comfort, even when enjoying music for several hoursMade in Germany', 'Beyerdynamic DT 880 Audiophile Headphones', 'October 10, 2018']"
1MORE Piston Fit In Ear Headphones Wired Earphones with Microphone and Remote Control for iPhone Samsung Huawei - E1009 Space Gray,9SIAJKMBXF0392,50%,4,64.81,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Connector ', 'Features ', 'Date First Available ']","['1MORE', 'E1009-SG', 'In-Ear', 'Space Gray', '20Hz–20KHz', '3.5mm', ""Ergonomic Version Of Our Award-Winning Piston Classic -oblique angled ear fittings naturally match your ear canals. 3 sets of included ear tip sizes ensure a proper fit for all. They're more comfortable and less likely to fall out, freeing you to enjoy your musicRetro Meets Modern Design-iPhone matched colors on an aluminum alloy body merges a timeless esthetic with your current deviceDynamic Driver-dual layer composite driver with aerospace grade titanium delivers sizzling highs, present mids, and powerful bassTuned By A Grammy Winning Sound Engineer-1MORE collaborated with internationally acclaimed sound engineer Luca Bignardi to perfect the final tuning to deliver a precise representation of your favorite artist's intended soundSuperior MEMS Microphone -in-line microphone conveniently located allows you to take calls without cross-talk or background static"", 'August 12, 2020']"
Velodyne vTrue Aluminum High Performance Studio Headphones,9SIA4RE40B7707,81%,"12,045",380.71,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Option ', 'Date First Available ']","['Velodyne', '80-VTRUEAL', 'Over the Ear', 'Brown', '50mm', '10Hz-20KHz', '24 ohms', '96 dB/1 kHz/1 mW', '3.5mm', '3.0 feet  - 5.0 feet', 'N/A', 'February 11, 2019']"
Audio-Technica ATH-M20x Professional Studio Monitor Headphones- Black,9SIAD53B8F4897,100%,6,49.00,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Features ', 'Package Contents ', 'Date First Available ']","['Audio-Technica', 'ATH-M20x', 'Headphone', 'Black', '40mm', '15Hz-20KHz', '47 ohms', 'Maximum Input Power: 700 mW at 1 kHz', '96 dB/mW', 'Mini-phone', 'Over-the-head', ""3.0 m (9.8'), straight, left-side exit"", '190 g (6.7 oz), without cable and connector', 'Advanced build quality and engineering40 mm drivers with rare earth magnets and copper-clad aluminum wire voice coilsTuned for enhanced low-frequency performanceCircumaural design contours around the ears for excellent sound isolation in loud environmentsConvenient single-side cable exitDesigned for studio tracking and mixing', 'Accessory Included\t6.3 mm (1/4"") snap-on adapter', 'April 06, 2020']"
Beats by Dr. Dre - Beats Solo3 Wireless Headphones - Black,9SIAM7VABZ1535,92%,24,259.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Date First Available ']","['Beats', 'Beats Solo3 Wireless On-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, 40 Hours Of Listening Time - Black (Latest Model)', 'Solo3', 'On-Ear', 'Black', '7.58 oz.', 'Passive', 'Bluetooth', 'Up To 40 Hours Of Battery Life', ""Connect via Class 1 Bluetooth with your device for wireless listeningThe award-winning sound and design you've come to love from BeatsUp to 40 hours of battery life for multi-day useWith Fast Fuel, 5 minutes of charging gives you 3 hours of playback when battery is lowAdjustable fit with comfort-cushioned ear cups made for everyday useSleek, streamlined design that's durable and foldable to go everywhere you doTake calls, control your music and activate Siri with the multifunction on-ear controls"", 'April 10, 2020']"
JBL T110 Pure Bass In-Ear Headphones - Black,9SIA4RE8U96899,81%,"12,045",63.99,,"['Brand ', 'Part ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Weight ', 'Features ', 'Date First Available ']","['JBL', 'JBLT110BLKAM', 'In-Ear', 'Black', '8.7mm', '20Hz-20KHz', '16 ohms', '96 dB/mW', '3.5mm', '3.65 ft.', '0.45 oz.', 'JBL Pure Bass sound1-button remote with microphoneTangle-free flat cable', 'March 03, 2019']"
COWIN E7 PRO [2018 Upgraded] Active Noise Cancelling Headphone Bluetooth Headphones with Microphone Hi-Fi Deep Bass Wireless Headphones Over Ear 30H Playtime for Travel Work TV Computer Phone - White,9SIAHP284Z2464,85%,233,89.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Cord Length ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Date First Available ']","['COWIN', 'Upgrader Series', 'COWIN E7 PRO White', 'Wireless', 'White', '3.5mm/ USB', '< 3.0 feet', 'Active', 'Bluetooth', '30 hours', 'Universal', 'October 08, 2018']"
COWIN E7 Pro [2018 Upgraded] Active Noise Cancelling Headphones Bluetooth Headphones with Mic Hi-Fi Deep Bass Wireless Headphones Over Ear 30H Playtime Travel Work TV Computer Cellphone - Blue,9SIAHP284Z0461,85%,233,89.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Cord Length ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Date First Available ']","['COWIN', 'Upgrader Series', 'COWIN E7 PRO Blue', 'Wireless', 'Blue', '3.5mm/ USB', '< 3.0 feet', 'Active', 'Bluetooth', '30 hours', 'Universal', 'October 08, 2018']"
"COWIN E7 Pro Active Noise Cancelling Wireless Bluetooth Headphones with Microphone; Hi-Fi Deep Bass, Over Ear, 30H Playtime, for Travel, Work, TV, Computer, Phone - Black",9SIAHP28N89784,85%,233,89.99,,"['Brand ', 'Series ', 'Model ', 'Part ', 'Type ', 'Color ', 'Connector ', 'Cord Length ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Option ', 'Date First Available ']","['COWIN', 'COWIN E7 PRO', 'COWIN E7 PRO', 'COWIN E7 PRO', 'Over the Ear', 'Green', '3.5mm/ USB', '>10.0 feet', '0.87lb', 'Active', 'Bluetooth', '20-30 hours', 'Universal', 'Normal Edition', 'December 29, 2018']"
"COWIN E7 Pro Active Noise Cancelling Wireless Bluetooth Headphones with Microphone; Hi-Fi Deep Bass, Over Ear, 30H Playtime, for Travel, Work, TV, Computer, Phone - Black",9SIAHP28N89694,85%,233,89.99,,"['Brand ', 'Series ', 'Model ', 'Part ', 'Type ', 'Color ', 'Connector ', 'Cord Length ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Option ', 'Date First Available ']","['COWIN', 'COWIN E7 PRO', 'COWIN E7 PRO', 'COWIN E7 PRO', 'Over the Ear', 'Red', '3.5mm/ USB', '>10.0 feet', '0.87lb', 'Active', 'Bluetooth', '20-30 hours', 'Universal', 'Normal Edition', 'December 29, 2018']"
Beats Solo3 Wireless On-Ear Headphones - Matte Gold,9SIAF11BXV1213,89%,35,199.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Wireless Type ', 'Package Contents ', 'Date First Available ']","['Beats by Dr. Dre', 'MR3Y2LL/A', 'On-Ear', 'Matte Gold', 'Bluetooth', 'Beats Solo3 Wireless headphones Carrying case 3.5mm RemoteTalk cable Universal USB charging cable (USB–A to USB Micro–B) Quick Start Guide Warranty Card', 'October 07, 2020']"
1MORE Piston Fit In-Ear Headphones (Earphones/Earbuds) with Apple iOS and Android Compatible Microphone and Remote (Teal),9SIAD815TX0821,95%,20,10.49,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Connector ', 'Features ', 'Date First Available ']","['1MORE', 'E1009-TL', 'In-Ear', 'Teal', '20Hz–20KHz', '3.5mm', ""Ergonomic Version Of Our Award-Winning Piston Classic -oblique angled ear fittings naturally match your ear canals. 3 sets of included ear tip sizes ensure a proper fit for all. They're more comfortable and less likely to fall out, freeing you to enjoy your musicRetro Meets Modern Design-iPhone matched colors on an aluminum alloy body merges a timeless esthetic with your current deviceDynamic Driver-dual layer composite driver with aerospace grade titanium delivers sizzling highs, present mids, and powerful bassTuned By A Grammy Winning Sound Engineer-1MORE collaborated with internationally acclaimed sound engineer Luca Bignardi to perfect the final tuning to deliver a precise representation of your favorite artist's intended soundSuperior MEMS Microphone -in-line microphone conveniently located allows you to take calls without cross-talk or background static"", 'February 01, 2019']"
TWS Bluetooth Earphone Wireless Sport Earbuds BT 5.0 Ergonomic Design In-Ear Earset with Charging Bin,9SIAK21AMP3324,24%,560,33.99,,"['Type ', 'Color ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['Headset', 'Black', 'Binaural', 'Yes', 'Bluetooth', 'Universal', 'N/A', 'December 02, 2019']"
Maxell 190560 3.5mm L-plug Connector Earbud EB95 Dynamic Earbuds (Black),9SIAFJ86WT6988,78%,"1,689",4.92,,"['Brand ', 'Model ', 'Type ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Weight ', 'Features ', 'Date First Available ']","['Maxell', '190560', 'Earbud', '0.59"" Ferrite Driver', '20Hz-23KHz', '32 ohms', '95 dB/mW', '3.5mm L-plug', 'Earbud', '0.05', 'Lightweight design for extended useAnisotropic ferrite magnet drivers', 'August 16, 2020']"
KOSS UR/10 3.5mm Connector On-Ear Lightweight Headband Headphone,9SIAFJ88SS2877,78%,"1,689",10.00,,"['Brand ', 'Model ', 'Type ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Features ', 'Date First Available ']","['KOSS', 'UR/10', 'Stereo', '60Hz-20KHz', '32 ohms', '94dB SPL', '3.5mm', 'On-Ear', '4 feet', '0.6', 'Adjustable headband allows for secure fit for any ageLightweight design without sacrificing the Sound of KossDeep bass production coupled with a wide frequency response', 'January 30, 2019']"
"COWIN E8 [Upgraded] Active Noise Cancelling Wireless Headphones w/ Bluetooth, Microphone, Hi-Fi Deep Bass, and 20 Hour Playtime",9SIAHP28NX5286,85%,233,159.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Cord Length ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Features ', 'Option ', 'Date First Available ']","['COWIN', 'Upgrader Series', 'COWIN E8', 'Noise Cancelling', 'Bordeaux/Rose', '3.5mm/ USB', '< 3.0 feet', '0.95lb', 'Active', 'Bluetooth', 'Universal', 'Noise Cancellation, Wireless, Built-in Microphones, Comfortable Over-ear, Hi-Fi stereo, Deep Bass, Lightweight, 20 Hours Playtime, Travel on the plane', 'ATH-ANC27X', 'January 05, 2019']"
Fuji Labs Sonique SQ203 Designer In-Ear Headphones with In-line Mic,N82E16826556024, , ,19.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Microphone Sensitivity ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-SQWMS203BL', 'In-Ear', 'Blue', '10mm', '20Hz–20KHz', '16 ohms', '10 mW', '95 dB +/- 3dB', '3.5mm', '4.5 ft.', '-38 dB +/- 3dB', '10W powerful soundHigh-strength alloy shell with brush effectHigh-capacity polyer battery for long working time2.0 sound track for high acoustic fidelitySpecial hollow diaphragm facing downward', 'August 21, 2014']"
"JBL TUNE 120TWS True Wireless In-ear Headphones, White",9SIA5Z2APH1596,86%,"1,039",50.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Wireless Type ', 'Date First Available ']","['JBL', 'Tune 120TWS', 'JBLT120TWSWHTAM', 'In-Ear', 'White', 'Bluetooth', 'November 28, 2019']"
COWIN E7 Pro [2018 Upgraded] Active Noise Cancelling Headphone Bluetooth Headphones Microphone Hi-Fi Deep Bass Wireless Headphones Over Ear 30H Playtime Travel Work TV Computer Phone,9SIAHP27WJ4528,85%,233,79.99,"Product Feature Professional Active Noise Cancelling Technology. Significant noise reduction for travel, work and anywhere in between. Advanced active noise reduction technology quells airplane cabin noise, city traffic or a busy office, makes you focus on what you want to hear, enjoy your music, movies and videos. The noise cancellation function can work well both in wire and wireless mode Much Better Sound. Proprietary 45mm large-aperture drivers provide you with deep, accurate bass response. From 75dB to 85dB, the COWIN E7 PRO Active Noise Cancelling Over Ear headphones give you crisp, powerful sound and quiet that helps you enjoy your music better. The goal that provides Customers with better sound quality, is our constant pursuit Upgraded Soft Ear Cushions for Comfort with the Professional Protein Earpad and 90 Swiveling Earcups: This Bluetooth headphones are equipped with upgraded soft ear cushions, which not only make it much more durability and comfort, but also make customers enjoy this high-quality, Long-listen feast. And the Skin texture, lightweight comfortable around-ear fit you can wear all day long. Gentle Reminder: please take off the headphones every 2-3 hrs to get your ears relax Much Higher-quality Built-in Microphone and NFC Technology. COWIN E7 PRO provides high-quality built-in microphones for hands-free calls, Which is convenient for you to free yourself from wires. NFC pairing aided by voice prompts, promises quick and stable connection with your Bluetooth enabled devices, Powerful Bluetooth Function More Stable Battery Life. 30-hour playtime per full charge at Bluetooth mode. A built-in 800mAh battery won't allow your headphones power off, you can enjoy your world without noise for 30 hours' long time. Don't need to worry the power shortage problem on the long travel. 18-month warranty and quick response & friendly customer service. Note: The exclusive authorized seller is COWIN.Specifications Impedance: 16OS/N: =85dBFrequency: 20Hz-20kHzPower supply: Lithium battery or Micro USB cableAudio source: iPhone, iPad, Samgsung, Blackberry, Nexus, Smartphone, Computer, PC, Notebook, MP4, MP3, etcFunction spec: Bluetooth, Microphone, AUX, Active Noise Cancelling What's in the box COWIN E7 PRO Active Noise Cancelling Bluetooth Headphone Headphone Case Micro USB Cable 3.5 mm Audio Cable User Guide","['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Cord Length ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Date First Available ']","['COWIN', 'Upgrader Series', 'COWIN E7 PRO', 'Wireless', 'Black', '3.5mm/ USB', '< 3.0 feet', 'Active', 'Bluetooth', 'Universal', 'September 04, 2018']"
"JBL TUNE 120TWS True Wireless In-ear Headphones, Green",9SIA5Z2APH1592,86%,"1,039",50.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Weight ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'Tune 120TWS', 'JBLT120TWSGRNAM', 'In-Ear', 'Green', '5.8mm', '20Hz–20KHz', '14 ohms', 'Maximum input power: 15mW', 'Driver sensitivity at 1kHz/1mW: 96dB', '0.16 lb.', 'Bluetooth', 'Charging time: <2hrs from emptyMusic playtime with BT on: 4hrs', 'JBL Pure Bass SoundTruly WirelessHands-free Stereo Calls4H Playback for Earbuds + 12H for Charging CaseAffordable Stylish Design', 'TUNE120TWSCharging cable3 sizes of eartips (S, M, L)1 x Warranty/Warning (W/!)1 x QSG/Safety Sheet (S/i)', 'November 28, 2019']"
Fuji Labs Black FJ-IPOD-E3220-BKS 3.5mm Connector 2nd Generation Black Neodymium Acoustic Noise Isolation Earphone,9SIAA1G3NW1117,87%,191,8.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Weight ', 'Features ', 'Date First Available ']","['Fuji Labs', 'FJ-IPOD-E3220-BKS', 'Earbud', 'Black', 'Dia. 9mm, 6u sound membrane, NdFeB', '10Hz-20KHz', '16±15% Ohms', '103dB/1mW,1kHz', '3.5mm', '3.9 ft. (1.2 m)', '0.12 oz. (3.5 g) with cord / 0.09 oz. (2.5 g) without cord', 'The new-and-improved high energy neodymium magnets produce high resolution treble and mids with powerful bass for overall superb sound clarityHigh performance accessory for your iPod, iPhone, iPad, Zune HD, PSP, MP3/MP4 player or portable DVD playerUnlike the traditional wire jackets, the customized PU protective wire jacket provides additional protection to the copper wire from EMI and RFI for superior sound signal transfer, tangle resistance, and durabilityPremium gold-plated 3.5 mm connector shielded with signal stabilizer film for maximum signal transfer and corrosion resistance, which provides excellent audio transfer properties that deliver signal without compromising purity and balanceAcoustic Sealing Isolation technology to block the outside noiseTwo custom-designed pro-stereo speakersSupports pro stereo and 3D multi-channel surround soundsSpecial closed-type designSuper light, in-the-ear design with multiple sizes of soft silicon ear padsThe wire on the right side of the earbuds is longer to go around your neck.Including multiple size of pure silicon ear pads accommodate a full range of ears.', 'December 24, 2015']"
Fuji Labs AUFJ-PSQWTS306BL 3.5mm Connector Sonique SQ306 Premium Pure Titanium In-Ear Headphones with In-line Mic,9SIAA1G8TV0301,87%,191,19.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Date First Available ']","['Fuji Labs', 'AUFJ-PSQWTS306BL', 'In-Ear', 'Blue', '10Hz-24KHz', '16 ohms', 'Max. Input Power: 10 mW', '106 dB/mW', '3.5mm', 'February 25, 2019']"
Fuji Labs AUFJ-PSQWTS306RE Sonique SQ306 Premium Pure Titanium In-Ear Headphones with In-line Mic,9SIAA1G8TV0308,87%,191,19.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Date First Available ']","['Fuji Labs', 'AUFJ-PSQWTS306RE', 'In-Ear', 'Red', 'February 25, 2019']"
Fuji Labs White AUFJ-PSQWTS306WH 2nd Gen Sonique SQ306 Premium Pure Titanium In-Ear Headphones with In-line Mic,9SIAA1G8TV0325,87%,191,19.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-PSQWTS306WH', 'In-Ear', 'White', 'High-strength aluminum alloy shell with brush effectA very dynamic sound stageClear Vocal and Full TrebleFast sound response2.0 sound track for high acoustic fidelityFlat tangle resistant cablesSpecial hollow diaphragm facing downwardMultimedia Extension via buttons', 'February 25, 2019']"
Fuji Labs AUFJ-PSQWTS306MG Sonique SQ306 Premium Pure Titanium In-Ear Headphones with In-line Mic,9SIAA1G8TV0318,87%,191,19.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-PSQWTS306MG', 'In-Ear', 'Green', 'JBL Professional Audio Sound with PureBass performanceCollapsible designDetachable cable with Apple 3-button mic/remote cable', 'February 25, 2019']"
