name,ne_ID,rating,num_of_rating,price,about,feat_labels,feat_values
Apple AirPods Pro with Wireless Charging Case,9SIAN02B789128,53%,34,$227.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Noise Cancelling ', 'Wireless Type ', ' ', 'Compatibility ', ' ', ' ', 'Date First Available ']","['Apple', 'AirPods Pro', 'MWP22AM/A-0130', 'True Wireless', 'Aluminum Silver & White', 'Active', 'Bluetooth 5.0', 'AirPods Pro with Wireless Charging Case\nMore than 24 hours of listening time\nMore than 18 hours of talk time', 'Universal', 'Audio Technology: \nActive Noise Cancellation\nTransparency mode\nAdaptive EQ\nVent system for pressure equalization\nCustom high-excursion Apple driver\nCustom high dynamic range amplifier\n\nSensors:\nDual beamforming microphones\nInward-facing microphone\nDual optical sensors\nMotion-detecting accelerometer\nSpeech-detecting accelerometer\nForce sensor\n\nChip: H1-based System in Package\nSweat and water resistant (IPX4)', 'AirPods Pro\nWireless Charging Case\nSilicone ear tips (three sizes)\nLightning to USB-C Cable\nDocumentation', 'March 19, 2020']"
Beyerdynamic DT 1990 PRO (710490) Tesla Studio Reference Over Ear Headphones (Open),0TH-00JD-000R7, , ,599.00,,"['Brand ', 'Model ', 'Part ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Date First Available ']","['Beyerdynamic', 'DT 1990 PRO', '710490', 'Over the Ear', 'Black', '45-mm dynamic Tesla neodymium driver', '5Hz-40KHz', '< 0.05% (1 mW / 500 Hz)', '250 ohms', 'Gold-plated mini stereo jack (3.5 mm) & 1/4"" adapter (6.35 mm)', 'Circumaural', '3m straight cable or 5m coiled cable (stretched), each detachable with a 3-pin mini XLR cable connector, single-sided', '0.82 lb. (370g)', 'March 12, 2020']"
"Soundcore Liberty True-Wireless Headphones, 100-Hour Playtime, Bluetooth 5 Wireless Earbuds with Graphene Driver Technology, Sweatproof True Wireless Earbuds with Smart AI, Stereo Handsfree Calls",9SIACCUAHR7323,91%,"1,703",79.99," 8-Hour Playtime Play music throughout a whole day at work, all on a single charge. Wider Soundstage Liberty’ s graphene drivers oscillate with extreme precision to bring you sound with extraordinary accuracy and an ultra-realistic listening experience. Fully Sweatproof Keep playing, running, and dancing in any conditions. Liberty wireless earbuds effortlessly resist sweat and rain, and can even be rinsed clean under the tap. Rock-Solid Fit Soundcore’ s proprietary Grip Fit technology keeps the wireless earbuds sitting securely in your ears— even when you’ re running for a bus or pushing your limits at the gym. Simply slide in and twist to lock. Bluetooth 5 Enjoy an ultra-stable, skip-free connection for uninterrupted streaming. Universal Comfort Liberty’ s eartips and jackets are engineered from a super-soft liquid silicone for exceptional in-ear comfort. With tips and jackets in multiple sizes to ensure everyone has a perfect listening experience.  ","['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Ear Coupling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Date First Available ']","['Soundcore', 'Liberty', 'A3912011b', 'Wireless', 'Black', 'Earbud', 'Bluetooth', '8 hours(100hrs with the included charging case)', 'Universal', 'November 06, 2019']"
KEF Porsche Design MOTION ONE In-Ear Bluetooth Headphones,N82E16826416013, , ,$250.00,,"['Brand ', 'Model ', 'Type ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Weight ', 'Wireless Type ', 'Battery ', 'Operating Time ', 'Features ', 'Date First Available ']","['KEF', 'MOTIONONE', 'In-Ear', '8.6mm neodymium driver', '20Hz–20KHz', '16+/-15% ohm', '95 dB +/- 4 dB (IEC-318 at 1KHz)', '1.59 oz.', 'Bluetooth v4.1 with aptX codec', '140 mAh', 'Usage Time: Up to 10 hours (BT)', 'Bluetooth Qualcomm aptXConnect to MOTION ONE wirelessly from compatible smart devices using Bluetooth Qualcomm aptX audio for CD-like quality sound without wires. Wired high resolution soundConnect the cable provided to listen to high resolution sound the way it was meant to be heard. IPX5 water resistance certifiedRain, sweat and water sprays are not an issue, with IPX5 water resistance certification. Acoustic Directional Enclosures (ADE)Using vented 8.6mm neodymium drivers placed inside ADEs, MOTION ONE delivers rich bass, spacious mid-range and crisp high tones for a listening experience far better than its size suggests. Tangle free cable managementEach earphone has a built-in magnet and when not in use they can be snapped together for easy, tangle free storage. Pivoting earpieceA pivoted outer edge allows the earphone cables to be placed over the ear for additional support. Long wearing comfortAn ergonomic shell, angled to fit the ear canal, provides a comfortable fit. Dedicated music and call controlsSkip songs, change volume and pick up calls effortlessly with dedicated controls in easy reach. Hi-Fi grade materialsA gold plated plug and OFC 99.99 cable provides better corrosion resistance and improved electrical conductivity for better sound. Ultra-soft silicone eartipsThree different sizes of eartips are included to give you the best combination of in-ear comfort and acoustic seal. Up to 10 hours of playtimeListen to music for up to 10 hours and recharge easily through any USB.', 'November 24, 2017']"
Philips Performance SHP9500 Over-Ear Open-Air Headphones - EXCLUSIVE - Black,9SIAJ7W8ME7766,74%,307,108.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Weight ', 'Features ', 'Package Contents ', 'Date First Available ']","['PHILIPS', 'Philips SHP9500 HiFi Precision Stereo Over-Ear Headphones', 'SHP9500/00', 'Over the Ear', 'Black', '50mm', '12Hz-35KHz', '32 ohms', 'Maximum power input: 200mW', '101 dB/mW', 'Gold-plated 3.5 - 6.3 mm', '9.84 ft.', '0.71 lb.', 'Exquisite open-back, over the ear design for authentic sound50mm neodymium Drivers Deliver Full Spectrum of SoundAngled drivers align perfectly with your earBreathable ear cushion for longer wearing comfortSteel headband for strength and durabilityComfortable double layered headband cushion', 'Other items in the boxSHP adapter goldVelcro cable strap', 'December 21, 2018']"
JBL TUNE 225TWS True Wireless Earphones Headphone - Black,9SIA5Z2BT94454,86%,"1,039",69.95,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Weight ', 'Wireless Type ', 'Battery ', 'Operating Time ', 'Microphone Sensitivity ', 'Features ', 'Package Contents ', 'Date First Available ']","['JBL', 'TUNE 225TWS', 'JBLT225TWSBLKAM', 'Earbud', 'Black', '12mm Dynamic driver', '20Hz-20KHz', '32 ohms', '105dB SPL', '57g', 'Bluetooth version: 5.0Bluetooth profile version: A2DP 1.3, AVRCP 1.5, HFP 1.7', 'Headset battery type: Lithium-ion battery (22mAh / 3.85V)Charging case battery type: Lithium-ion battery (410mAh / 3.85V)Charging time: <2 hrs from empty', 'Music playtime with BT on: up to 5 hrsTotal music playtime with charging case: up to 25 hrs', '-30dBV@1kHz/Pa', 'Feel The BassFreedom From WiresListen For LongerEither Ear, Or BothFind Your StyleSleek, Convenient Charging Case', 'JBL TUNE 225TWSType-C USB charging cableCharging case1 x Warranty / Warning 1 x QSG / Safety Sheet', 'August 06, 2020']"
COWIN KY02 True Wireless Earbuds Wireless Bluetooth Headphones with Microphone Bluetooth Earbuds Stereo Calls Extra Bass Touch Control 36H Playtime for Workout (Charging Case Included),9SIAHP299G4111,85%,233,49.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Input Impedance ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Features ', 'Package Contents ', 'Date First Available ']","['Cowin', 'KY02', 'True Wireless Earbuds', 'Black', '6mm', '16 ohms', 'Bluetooth 5.0', 'Working time: Music playback 6H, talk time 7H Charging time: Charging case 1.5H, earbuds 1H', 'Universal', 'Waterproof rating: IPX5Voice support: Status prompt', 'KY02 True Wireless EarbudsCharging CaseUSB Charging CableCouples Silicone Ear Tips (S/M/L)Hard Travel CaseUser Guide', 'May 09, 2019']"
Beats by Dr. Dre - Beats Solo3 Wireless Headphones - Silver,9SIAMS4B8T9389,50%,2,159.00,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Weight ', 'Wireless Type ', 'Features ', 'Package Contents ', 'Date First Available ']","['Beats by Dr. Dre', 'MNEQ2LL/A', 'On-Ear', 'Sliver', '7.58 oz.', 'Bluetooth', ""Connect via Class 1 Bluetooth with your device for wireless listening The award-winning sound and design you've come to love from Beats Up to 40 hours of battery life for multi-day use With Fast Fuel, 5 minutes of charging gives you 3 hours of playback when battery is low Adjustable fit with comfort-cushioned ear cups made for everyday use Sleek, streamlined design that's durable and foldable to go everywhere you do Take calls, control your music and activate Siri with the multifunction on-ear controls"", 'Beats Solo3 Wireless headphones Carrying case 3.5mm RemoteTalk cable Universal USB charging cable (USB-A to USB Micro-B) Quick Start Guide Warranty Card', 'April 29, 2020']"
Beats by Dr. Dre - Beats Solo3 Wireless Headphones - Rose Gold,9SIABVC64B7017,85%,114,179.00,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Weight ', 'Wireless Type ', 'Operating Time ', 'Features ', 'Date First Available ']","['Beats', 'MNET2LL/A', 'On-Ear', 'Rose Gold', '7.58 oz / 215 g', 'Bluetooth', 'Up to 40 hours of battery life', ""Connect via Class 1 Bluetooth with your device for wireless listeningThe award-winning sound and design you've come to love from BeatsUp to 40 hours of battery life for multi-day useWith Fast Fuel, 5 minutes of charging gives you 3 hours of playback when battery is lowAdjustable fit with comfort-cushioned ear cups made for everyday useSleek, streamlined design that's durable and foldable to go everywhere you doTake calls, control your music and activate Siri with the multifunction on-ear controlsOn-Board Call and Music ControlsOn-Board Volume ControlBeam-Forming Mic for Optimal Call ClarityNoise IsolationStereo BluetoothPassive Playback via RemoteTalk cableRemoteTalk Cable with inline ControlsLED Fuel GaugeCharge via Micro-USB cable"", 'December 05, 2018']"
Apple Earpod White MD827LL/A 3.5mm Connector EarPods with Remote and Mic,9SIA5AFBMW2252,79%,118,11.97,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Connector ', 'Features ', 'Option ', 'Date First Available ']","['Apple', 'Earpod', 'MD827LL/A', 'Earbud', 'White', '3.5mm', 'The remote and mic are supported by all models of iPod, iPhone, and iPad (not all models support volume up/down functions). Audio is supported by all iPod models.Requires software version 1.0.3 for iPod nano (4th generation), 2.0.1 for iPod classic (120GB), and 2.2 or later for iPod touch (2nd generation). Designed by AppleDeeper, richer bass tonesGreater protection from sweat and waterControl music and video playbackAnswer and end calls', 'N/A', 'June 10, 2020']"
"Wireless Earbuds TicPods Free True Bluetooth Earbuds with Charging case, Water Resistant, Clear Crisp Audio in Both Ears, Noise isolating (White)",9SIAJVBAPC6165,80%,5,49.99,"1. TRUE WIRELESS EARBUDS: Bluetooth true wireless earbuds with clear audio in both ears that won’t fall out of your ears whether you’re commuting or working out; comes with two sizes of silicone eartips and 1-year warranty. 2. ULTIMATE TOUCH CONTROLS: A touch of your finger on the stems of the earbuds combined with their in-ear detection allows you to control your audio on the go. 3. WATER AND DUST RESISTANT: With a IPX5 dust and waterproof rating, these earbuds will withstand rain, sweat and the wear and tear of sports and working out. 4. LONG BATTERY LIFE: 4 hours of battery on a single charge and get up to 14h extra battery life from charging case, giving it a total of 18 hours of listening time. 5. VOICE ASSISTANT: Long press right earbud for two seconds on the stem to access your voice assistant to control your music, make calls, receive notifications and more when you’re on the move. If there is any issue with it, please feel free to contact us via? voc-us@mobvoi. com? or via Customer Service Hotline: +1 888-830-9974 (Monday to Friday 9:00 - 17:00 EST)","['Brand ', 'Type ', 'Color ', 'Wireless Type ', 'Date First Available ']","['TicWatch', 'Earbud', 'Frost White', 'Bluetooth', 'December 13, 2019']"
Fuji Labs White AUFJ-PSQWTS306WH 2nd Gen Sonique SQ306 Premium Pure Titanium In-Ear Headphones with In-line Mic,9SIAA1G8TV0325,87%,191,19.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-PSQWTS306WH', 'In-Ear', 'White', 'High-strength aluminum alloy shell with brush effectA very dynamic sound stageClear Vocal and Full TrebleFast sound response2.0 sound track for high acoustic fidelityFlat tangle resistant cablesSpecial hollow diaphragm facing downwardMultimedia Extension via buttons', 'February 25, 2019']"
Fuji Labs AUFJ-PSQWTS306MG Sonique SQ306 Premium Pure Titanium In-Ear Headphones with In-line Mic,9SIAA1G8TV0318,87%,191,19.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Features ', 'Date First Available ']","['Fuji Labs', 'AUFJ-PSQWTS306MG', 'In-Ear', 'Green', 'JBL Professional Audio Sound with PureBass performanceCollapsible designDetachable cable with Apple 3-button mic/remote cable', 'February 25, 2019']"
KOSS UR10 3.5mm Connector Portable Headphone,9SIA2DS3X55785,72%,43,9.99,,"['Brand ', 'Model ', 'Type ', 'Frequency Response ', 'THD ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Features ', 'Date First Available ']","['KOSS', 'UR10', 'On-Ear', '60-20,000 Hz', '<0.5%', '32 ohms', '94 dB SPL/1mW', '3.5mm', 'Straight, Single Entry, 4ft', 'Durable on-ear headphonesOver the head design with an adjustable headbandMaximum portability with a lightweight design4-foot cord and 3.5mm plug', 'March 15, 2016']"
Mee audio Silver  EP-M11J-SL-MEE  3.5mm  Connector In-Ear Headphones with Microphone Made with Swarovski Crystals,9SIA6ZPAFT4505,88%,"8,151",$49.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Cord Length ', 'Weight ', 'Microphone Frequency Response ', 'Features ', 'Package Contents ', 'Date First Available ']","['Mee audio', 'EP-M11J-SL-MEE', 'In-Ear', 'Silver', '7mm', '20Hz–20KHz', '16 ohms', '3.5mm', '47 inches (1.2m)', '0.4oz (11g)', '100Hz-10KHz', 'Chic and stylish earphones made with genuine Swarovski Crystals\t\t\tCompact and comfortable for petite ears \t\t\tFull-range sound is powerful, yet balanced\t\t\tIn-ear design blocks outside noise\t\t\tBuilt-in microphone and remote for phone calls and music playback\t\t\tPackaged in luxurious jewelry gift box to make the perfect gift\t\t\tIncludes jewelry pouch and six sets of eartips\t\t\t1 year manufacturer warranty', 'included accessories: eartips (6 pairs), shirt clip, carrying pouch', 'October 28, 2019']"
Mee audio Gold EP-M11J-GD-MEE 3.5mm Connector In-Ear Headphones with Microphone Made with Swarovski Crystals,9SIA6ZPAFT4506,88%,"8,151",17.99,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Sensitivity ', 'Connector ', 'Cord Length ', 'Weight ', 'Microphone Frequency Response ', 'Features ', 'Package Contents ', 'Date First Available ']","['Mee audio', 'EP-M11J-GD-MEE', 'In-Ear', 'Gold', '7mm', '20Hz–20KHz', '16 ohms', '100 +/- 5 dB (1mW at 1KHZ)', '3.5mm', '47 inches (1.2m)', '0.4oz (11g)', '100Hz-10KHz', 'Chic and stylish earphones made with genuine Swarovski Crystals\t\t\tCompact and comfortable for petite ears \t\t\tFull-range sound is powerful, yet balanced\t\t\tIn-ear design blocks outside noise\t\t\tBuilt-in microphone and remote for phone calls and music playback\t\t\tPackaged in luxurious jewelry gift box to make the perfect gift\t\t\tIncludes jewelry pouch and six sets of eartips', 'Crystal In-Ear Headphones with Microphone6 sets of ear tipsVelveteen jewelry pouch1 shirt clipUser manual', 'October 28, 2019']"
Mee audio Turquoise Blue  EP-M11J-TQ-MEE  3.5mm  Connector In-Ear Headphones with Microphone Made with Swarovski Crystals,9SIAMW3BM06020,38%,58,$9.90,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Cord Length ', 'Weight ', 'Microphone Frequency Response ', 'Features ', 'Package Contents ', 'Date First Available ']","['Mee audio', 'EP-M11J-TQ-MEE', 'In-Ear', 'Turquoise Blue', '7mm', '20Hz–20KHz', '16 ohms', '3.5mm', '47 inches (1.2m)', '0.4oz (11g)', '100Hz-10KHz', 'Chic and stylish earphones made with genuine Swarovski Crystals\t\t\tCompact and comfortable for petite ears \t\t\tFull-range sound is powerful, yet balanced\t\t\tIn-ear design blocks outside noise\t\t\tBuilt-in microphone and remote for phone calls and music playback\t\t\tPackaged in luxurious jewelry gift box to make the perfect gift\t\t\tIncludes jewelry pouch and six sets of eartips\t\t\t1 year manufacturer warranty', 'included accessories: eartips (6 pairs), shirt clip, carrying pouch', 'June 02, 2020']"
Mee audio Pink  EP-M11J-PK-MEE  3.5mm  Connector In-Ear Headphones with Microphone Made with Swarovski Crystals,9SIAMW3BM06448,38%,58,$9.90,,"['Brand ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Connector ', 'Cord Length ', 'Weight ', 'Microphone Frequency Response ', 'Features ', 'Package Contents ', 'Date First Available ']","['Mee audio', 'EP-M11J-PK-MEE', 'In-Ear', 'Pink', '7mm', '20Hz–20KHz', '16 ohms', '3.5mm', '47 inches (1.2m)', '0.4oz (11g)', '100Hz-10KHz', 'Chic and stylish earphones made with genuine Swarovski Crystals\t\t\tCompact and comfortable for petite ears \t\t\tFull-range sound is powerful, yet balanced\t\t\tIn-ear design blocks outside noise\t\t\tBuilt-in microphone and remote for phone calls and music playback\t\t\tPackaged in luxurious jewelry gift box to make the perfect gift\t\t\tIncludes jewelry pouch and six sets of eartips\t\t\t1 year manufacturer warranty', 'included accessories: eartips (6 pairs), shirt clip, carrying pouch', 'June 02, 2020']"
"JBL TUNE 120TWS True Wireless In-ear Headphones, Yellow",9SIA5Z2APH1597,86%,"1,039",50.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Date First Available ']","['JBL', 'Tune 120TWS', 'JBLT120TWSYELAM', 'In-Ear', 'Yellow', '5.8mm', 'November 28, 2019']"
"JBL TUNE 120TWS True Wireless In-ear Headphones, Pink",9SIA5Z2APH1594,86%,"1,039",50.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Date First Available ']","['JBL', 'Tune 120TWS', 'JBLT120TWSPIKAM', 'In-Ear', 'Pink', '5.8mm', 'November 28, 2019']"
"JBL TUNE 120TWS True Wireless In-ear Headphones, Blue",9SIA5Z2APH1593,86%,"1,039",50.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Date First Available ']","['JBL', 'Tune 120TWS', 'JBLT120TWSBLUAM', 'In-Ear', 'Blue', 'November 28, 2019']"
TCL SOCL100 Wired In-Ear Headphones with Mic - Ocean Blue,9SIAMS4B7Y1462,50%,2,9.99,,"['Brand ', 'Type ', 'Color ', 'Ear Coupling ', 'Date First Available ']","['TCL', 'Earbud', 'Blue', 'Binaural', 'March 26, 2020']"
"COWIN E7 Pro Active Noise Cancelling Wireless Bluetooth Headphones with Microphone; Hi-Fi Deep Bass, Over Ear, 30H Playtime, for Travel, Work, TV, Computer, Phone - Black",9SIAHP28N89874,85%,233,89.99,"Product Feature Professional Active Noise Cancelling Technology. Significant noise reduction for travel, work and anywhere in between. Advanced active noise reduction technology quells airplane cabin noise, city traffic or a busy office, makes you focus on what you want to hear, enjoy your music, movies and videos. The noise cancellation function can work well both in wire and wireless mode Much Better Sound. Proprietary 45mm large-aperture drivers provide you with deep, accurate bass response. From 75dB to 85dB, the COWIN E7 PRO Active Noise Cancelling Over Ear headphones give you crisp, powerful sound and quiet that helps you enjoy your music better. The goal that provides Customers with better sound quality, is our constant pursuit Upgraded Soft Ear Cushions for Comfort with the Professional Protein Earpad and 90 Swiveling Earcups: This Bluetooth headphones are equipped with upgraded soft ear cushions, which not only make it much more durability and comfort, but also make customers enjoy this high-quality, Long-listen feast. And the Skin texture, lightweight comfortable around-ear fit you can wear all day long. Gentle Reminder: please take off the headphones every 2-3 hrs to get your ears relax Much Higher-quality Built-in Microphone and NFC Technology. COWIN E7 PRO provides high-quality built-in microphones for hands-free calls, Which is convenient for you to free yourself from wires. NFC pairing aided by voice prompts, promises quick and stable connection with your Bluetooth enabled devices, Powerful Bluetooth Function More Stable Battery Life. 30-hour playtime per full charge at Bluetooth mode. A built-in 800mAh battery won't allow your headphones power off, you can enjoy your world without noise for 30 hours' long time. Don't need to worry the power shortage problem on the long travel. 18-month warranty and quick response & friendly customer service. Note: The exclusive authorized seller is COWIN.Specifications Impedance: 16OS/N: =85dBFrequency: 20Hz-20kHzPower supply: Lithium battery or Micro USB cableAudio source: iPhone, iPad, Samgsung, Blackberry, Nexus, Smartphone, Computer, PC, Notebook, MP4, MP3, etcFunction spec: Bluetooth, Microphone, AUX, Active Noise Cancelling What's in the box COWIN E7 PRO Active Noise Cancelling Bluetooth Headphone Headphone Case Micro USB Cable 3.5 mm Audio Cable User Guide","['Brand ', 'Series ', 'Model ', 'Part ', 'Type ', 'Color ', 'Connector ', 'Cord Length ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Compatibility ', 'Option ', 'Date First Available ']","['COWIN', 'COWIN E7 PRO', 'COWIN E7 PRO', 'COWIN E7 PRO', 'Over the Ear', 'Pink', '3.5mm/ USB', '>10.0 feet', '0.87lb', 'Active', 'Bluetooth', '20-30 hours', 'Universal', 'Normal Edition', 'December 29, 2018']"
TCL SOCL100 Wired In-Ear Headphones with Mic - Phantom Black,9SIAMS4B7Y0385,50%,2,9.99,,"['Brand ', 'Type ', 'Color ', 'Ear Coupling ', 'Date First Available ']","['TCL', 'Earbud', 'Black', 'Binaural', 'March 26, 2020']"
TCL SOCL100 Wired In-Ear Headphones with Mic - Sunset Orange,9SIAMS4B7Y1463,50%,2,9.99,"The SOCL series is perfect for those with an outgoing lifestyle who always look for the perfect way to identify themselves. With the SOCL vibrant color schemes, you’ll be sure to find one that fits your personality and mood. Our stereo headphones also feature an oval acoustic tube design for their ear caps which provides you with a comfortable and ergonomic fit that’s perfect to continuous and long usage - ensuring the party won't stop until you’re ready.","['Brand ', 'Type ', 'Color ', 'Ear Coupling ', 'Date First Available ']","['TCL', 'Earbud', 'Sunset Orange', 'Binaural', 'March 26, 2020']"
Wireless Bluetooth Gaming Headset Headphones for Xbox PC PS4 with LED Microphone Volume Control,9SIAMXFBND1417,16%,268,37.99,"Specifications:Features:Hands Free ,Long StandbyModel: V8-1Transmission range: 10 metersFunction: Voice control, call function, support musicBluetooth protocol: 5.0Channel: StereoUse: Head-mountedWhether single binaural: bilateral stereoNotes:Due to the light and screen setting difference, the item's color may be slightly different from the pictures.Please allow slight dimension difference due to different manual measurement.Package:1x Bluetooth gaming headset1x USB cable1x User Manual","['Model ', 'Type ', 'Color ', 'Connector ', 'Noise Cancelling ', 'Wireless Type ', 'Distance ', 'Compatibility ', 'Date First Available ']","['V8-1', 'Headset', 'Black', 'USB', 'Active', 'Bluetooth', '10M', 'Universal', 'June 15, 2020']"
Oneodio Wired Headphones Hifi Computer Headset With Microphone For Xiaomi Professional Studio Monitor DJ Headphone Adapter Free,9SIAHXT85P4802,69%,74,27.99,,"['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['OneOdio', 'Professional DJ Headphone', 'Studio Standard', 'Headset', 'Black', '50mm', '20Hz-20KHz', '3.5mm/ 6.3mm', 'Canal', '>10.0 feet', 'Passive', 'No', 'Universal', 'Black', 'October 10, 2018']"
Earphones Bluetooth Wireless Headphones Sport In Ear TWS Gaming Headset Noise Cancel True Wireless Earbuds with Mic for Iphone,9SIAK21AES0492,24%,560,26.99,,"['Type ', 'Color ', 'Ear Coupling ', 'Noise Cancelling ', 'Wireless Type ', 'Compatibility ', 'Option ', 'Date First Available ']","['Earbud', 'Black', 'Binaural', 'Yes', 'Bluetooth', 'Universal', '2 Pairs Each Size', 'October 23, 2019']"
"Stereo Wireless Over Ear Headphones - Hi-fi Headphone Professional Black Monitor Headset with 30m Range, Noise Isolation Padding, Microphone - TV, Computer, Gaming Console iPod Phone - Pyle Home PHPW5",9SIAPCRBW19063,50%,2,26.12,"Introductions:If you expect to listen to music or make telephone call more conveniently when you are running, driving car, walking, etc, you cannot miss this 5 in 1 Wireless Headphones for MP3 PC TV Black which is really an ideal product for sports or other active use! With meticulous craftsmanship, this pair of headphones feature high-quality sound reproduction. With this pair of stereo earphones, you can enjoy maximum sound quality experience. For compact size and light weight, the headphones are also quite easy to carry and comfortable to use.Features:1. Wireless net chat. It's perfect audio-chat tool, provides infinite enjoyment2. FM radio function. The headset can be used as FM radio separately, search and lock channels automatically3. Wired earphones. Equipped with audio cable, the receiver can be used as a wired earphone4. Wireless monitoring. Place the emitter near baby, old people and sick people who need care, and the sound of the cared people can be heard with the receiver, for easy carePackage Includes:1 x Wireless Headphone1 x FM Transmitter (Stand)1 x Audio Cable(CL118)","['Type ', 'Frequency Response ', 'Input Impedance ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Date First Available ']","['Headset', '86 - 108 MHz', '32O', '431g / 15.2oz', 'Active', 'Kleer', 'August 17, 2020']"
"ARBILY Wireless Earbuds, Y9 Sport Wireless Headphones 5.0 HD Smallest In-Ear Bluetooth Stereo Sweatproof Earbuds Noise Cancelling Headset with Charging Box",9SIAMM4B3V7874,55%,118,25.99,"SOUND ON THE GO Holy High X9 True Wireless Earbuds is committed to bring you a heightened listening experience with truly natural and authentic sound focusing on powerful bass, well balanced mids and outstanding volume. Enjoy Ã¢â‚¬Å“NO WIREÃ¢â‚¬ freedom without compromising the quality of the sound. MONO & STEREO MODE X9 bluetooth headphones support working with 2 devices separately in mono mode, or use together as a pair in stereo mode. Microphone in both earbuds allows you to take calls or activate SIRI though one-button design. SECURE FIT IN-EAR DESIGN X9 Wireless Earbuds is designed base on thousands people's ear data, perfect angle and 3 sizes of ear cap, tailored fit to most people's ear. Super small (16mm*25mm*25mm) and lightweight (only 4g) make it is easy to carry and comfortable to wear. Sport Sweatproof IPX5 Ultra-high waterproof material, no longer worry about water and sweat will damage it! Running, jogging, and high intensity activities to be enjoyable. Big Capacity For Charging Case X9 Wireless earpieces last for 3-4 hours on every single charge, storage charging case can recharge 4-5 times, and total timeout to 15Hs showtimes, you could almost get intoxicated in music in a whole day. Specification: Bluetooth Standard: Bluetooth V 4.2 +EDR Talk Time: Up to 4-5 Hours; Playing Time: Up to 3-4 Hours Charging Time: 1-2 Hour Package Included: 1X Bluetooth Earbuds 1X Magnetic Charging Box 1X Ear tip (S/M/L)Ãƒâ€”1 1X USB Cable 1X User Manual","['Brand ', 'Series ', 'Model ', 'Type ', 'Color ', 'Driver Unit ', 'Input Impedance ', 'Connector ', 'Ear Coupling ', 'Cord Length ', 'Weight ', 'Noise Cancelling ', 'Wireless Type ', 'Operating Time ', 'Distance ', 'Microphone Impedance ', 'Compatibility ', 'Windows Vista ', 'Option ', 'Date First Available ']","['Muzili', 'Sports Series', 'y9-tarnish', 'Earbud', 'Sliver', '10mm', '22 ohms', 'USB', 'Earbud', '< 3.0 feet', '2.72', 'Active', 'Bluetooth', '15 Hours', '15 M', '~2.2K ohm', 'N/A', 'Certified for Windows Vista', 'ATH-ANC70', 'March 04, 2020']"
Panasonic Black Ergo Fit In Ear Headphones,9SIA47J8M51967,76%,633,15.67,,"['Brand ', 'Type ', 'Color ', 'Driver Unit ', 'Frequency Response ', 'Input Impedance ', 'Power Supply ', 'Sensitivity ', 'Features ', 'Date First Available ']","['Panasonic', 'In-Ear', 'Black', '9mm', '10Hz-24KHz', '16 ohms', 'Max input (mW): 200', '97 dB/mW', ""S/M/L ear pads for a custom and comfortable fit that won't slip outNine vivid fashion color options with color matching cords complement your outfit, accessories and moodWider frequency response for fuller listening enjoymentLong 3.6-ft cord threads comfortably through clothing and bags"", 'January 08, 2019']"
